Date,Month,Quarter,Year,Region,Segment,Channel,Product,Sales_Rep,Revenue,Profit,Marketing_Spend,Ad_Spend,Operating_Cost,Support_Cost,Refund_Amount,Discount_Pct,Units_Sold,Avg_Order_Value,Customers_Start,New_Customers,Customers_Churned,Customers_End,Customer_Lifetime_Months,Website_Visits,Conversion_Rate_Pct,Email_Campaigns,NPS_Score,CSAT_Score,Tickets_Raised,Tickets_Resolved,Churn_Rate_Pct,ROI_Pct,LTV,CAC,Profit_Margin_Pct,LTV_CAC_Ratio,Resolution_Rate_Pct,Revenue_Per_Customer
2021-10-26,October,Q4,2021,North,Enterprise,Social,Product_C,Rep_17,67928.17,27248.44,8878.46,6097.82,29112.33,2688.94,130.11,16.41,357,359.4,2247,316,48,2515,30,14490,3.8,2,28,7.4,185,183,2.14,206.91,10782.0,28.1,40.11,383.7,98.92,30.23
2021-10-27,October,Q4,2021,South,SMB,Partner,Product_B,Rep_15,67092.09,18695.48,8083.73,4415.87,37240.75,3072.13,544.36,0.46,595,334.18,2281,402,90,2593,59,6562,2.26,12,21,6.0,195,147,3.95,131.27,19716.62,20.11,27.87,980.44,75.38,29.41
2021-10-28,October,Q4,2021,East,Startup,Direct,Product_D,Rep_7,59879.05,24989.55,5939.48,3605.45,27201.97,1748.05,2672.23,20.8,420,339.75,2323,266,134,2455,46,9740,8.05,4,67,8.6,108,92,5.77,320.74,15628.5,22.33,41.73,699.89,85.19,25.78
2021-10-29,October,Q4,2021,North,Startup,Partner,Product_B,Rep_6,61303.2,22865.8,5245.06,2901.79,30611.08,2581.26,185.63,4.37,500,244.29,2311,233,84,2460,43,3248,3.54,11,47,6.4,194,150,3.63,335.95,10504.47,22.51,37.3,466.66,77.32,26.53
2021-10-30,October,Q4,2021,Central,Government,Direct,Product_E,Rep_15,67920.65,28680.32,5840.91,3437.65,31029.88,2369.54,3011.67,12.89,216,227.42,2296,234,171,2359,58,7192,5.14,11,33,6.3,76,74,7.45,391.02,13190.36,24.96,42.23,528.46,97.37,29.58
2021-10-31,October,Q4,2021,South,SMB,Referral,Product_A,Rep_15,67316.12,25861.12,9598.83,6571.27,28728.21,3127.96,2407.3,6.54,441,250.75,2182,346,127,2401,57,10895,4.24,3,65,7.0,107,106,5.82,169.42,14292.75,27.74,38.42,515.24,99.07,30.85
2021-11-01,November,Q4,2021,South,SMB,Online,Product_A,Rep_7,64239.84,22805.72,6001.97,3676.68,33784.47,1647.68,117.83,18.07,686,159.19,2160,314,53,2421,58,7406,8.22,5,32,8.3,81,76,2.45,279.97,9233.02,19.11,35.5,483.15,93.83,29.74
2021-11-02,November,Q4,2021,West,Startup,Online,Product_C,Rep_3,65011.06,28842.96,6672.48,4125.05,26710.86,2784.76,1395.53,8.03,785,229.84,2254,342,168,2428,57,2156,3.85,6,35,6.5,114,91,7.45,332.27,13100.88,19.51,44.37,671.5,79.82,28.84
2021-11-03,November,Q4,2021,North,SMB,Referral,Product_A,Rep_14,70892.83,23181.54,6796.21,4498.37,38971.85,1943.23,2674.33,18.12,540,131.28,2319,234,180,2373,50,15318,6.95,13,59,6.3,23,19,7.76,241.1,6564.0,29.04,32.7,226.03,82.61,30.57
2021-11-04,November,Q4,2021,West,SMB,Partner,Product_B,Rep_9,61626.73,24680.71,6461.55,3399.86,28565.06,1919.41,1796.73,7.12,199,424.44,2207,314,54,2467,46,9535,7.49,7,49,5.5,134,104,2.45,281.96,19524.24,20.58,40.05,948.7,77.61,27.92
2021-11-05,November,Q4,2021,South,Government,Direct,Product_E,Rep_3,67400.15,32781.07,5719.55,4127.45,26961.88,1937.65,3153.89,18.81,517,300.03,2340,402,122,2620,41,6295,4.55,10,84,7.5,138,133,5.21,473.14,12301.23,14.23,48.64,864.46,96.38,28.8
2021-11-06,November,Q4,2021,North,Enterprise,Online,Product_C,Rep_6,63733.78,22569.82,7414.42,4600.74,32008.75,1740.79,2764.91,0.77,750,583.78,2382,344,91,2635,28,13264,4.15,8,77,7.3,161,157,3.82,204.4,16345.84,21.55,35.41,758.51,97.52,26.76
2021-11-07,November,Q4,2021,North,Startup,Direct,Product_B,Rep_20,63736.42,28864.21,5400.57,3478.61,26091.8,3379.84,1060.09,7.08,92,241.78,2150,372,94,2428,53,7154,6.73,9,67,6.5,173,143,4.37,434.47,12814.34,14.52,45.29,882.53,82.66,29.64
2021-11-08,November,Q4,2021,North,Government,Referral,Product_A,Rep_9,70398.79,26562.37,9575.99,7586.96,32047.92,2212.51,297.88,12.47,78,290.4,2162,267,67,2362,58,19632,7.89,14,68,5.7,183,164,3.1,177.39,16843.2,35.87,37.73,469.56,89.62,32.56
2021-11-09,November,Q4,2021,West,Retail,Partner,Product_D,Rep_1,69112.07,21090.23,6659.63,4017.82,37416.95,3945.26,3262.98,1.13,681,319.01,2235,405,122,2518,40,10136,6.78,4,21,7.3,137,103,5.46,216.69,12760.4,16.44,30.52,776.18,75.18,30.92
2021-11-10,November,Q4,2021,East,Enterprise,Direct,Product_B,Rep_9,69132.61,28404.12,8143.88,5655.65,28519.82,4064.79,1788.07,4.65,80,148.25,2284,363,177,2470,17,14213,3.09,4,33,8.9,173,144,7.75,248.78,2520.25,22.43,41.09,112.36,83.24,30.27
2021-11-11,November,Q4,2021,Central,Government,Partner,Product_D,Rep_12,71672.54,17751.59,10149.23,6269.7,40700.52,3071.2,266.61,23.36,742,527.76,2205,267,111,2361,28,13072,7.72,7,36,8.6,66,59,5.03,74.91,14777.28,38.01,24.77,388.77,89.39,32.5
2021-11-12,November,Q4,2021,North,SMB,Online,Product_D,Rep_4,65330.24,29264.97,8202.96,6302.21,26182.01,1680.3,2667.35,24.42,723,163.47,2396,296,60,2632,28,11242,4.21,12,50,9.2,162,132,2.5,256.76,4577.16,27.71,44.8,165.18,81.48,27.27
2021-11-13,November,Q4,2021,East,Startup,Direct,Product_C,Rep_16,68715.07,27372.39,8060.76,6078.03,30878.13,2403.79,2983.97,18.49,177,560.36,2308,376,132,2552,25,4285,5.53,10,29,5.5,107,86,5.72,239.58,14009.0,21.44,39.83,653.4,80.37,29.77
2021-11-14,November,Q4,2021,North,SMB,Social,Product_E,Rep_5,63834.05,18971.9,6555.97,3753.21,34992.6,3313.58,2040.85,6.31,343,539.9,2273,416,92,2597,35,10522,7.32,10,56,9.7,194,136,4.05,189.38,18896.5,15.76,29.72,1199.02,70.1,28.08
2021-11-15,November,Q4,2021,East,Government,Online,Product_A,Rep_17,67086.3,26750.01,6930.69,4903.63,31078.0,2327.6,1501.09,6.51,490,400.66,2130,302,152,2280,48,3003,2.82,11,83,7.0,104,98,7.14,285.96,19231.68,22.95,39.87,837.98,94.23,31.5
2021-11-16,November,Q4,2021,South,Enterprise,Partner,Product_A,Rep_17,64894.83,27857.84,8232.82,4277.37,27280.39,1523.78,2148.58,16.14,437,398.61,2146,270,99,2317,51,10979,6.99,9,49,9.8,159,154,4.61,238.38,20329.11,30.49,42.93,666.75,96.86,30.24
2021-11-17,November,Q4,2021,West,Enterprise,Referral,Product_B,Rep_6,66110.61,22219.25,9889.47,7802.35,31207.3,2794.59,2335.96,2.94,691,454.7,2309,431,73,2667,50,11438,5.67,11,53,6.6,182,180,3.16,124.68,22735.0,22.95,33.61,990.63,98.9,28.63
2021-11-18,November,Q4,2021,East,Startup,Social,Product_A,Rep_15,68681.49,25122.84,8676.45,5246.62,31186.8,3695.4,3066.73,23.71,573,327.42,2072,346,65,2353,43,15227,7.75,2,37,7.5,56,51,3.14,189.55,14079.06,25.08,36.58,561.37,91.07,33.15
2021-11-19,November,Q4,2021,Central,Retail,Direct,Product_C,Rep_1,61694.68,16076.14,7344.43,5505.04,35076.04,3198.07,2948.58,5.62,596,442.68,2391,346,158,2579,47,4672,2.7,13,82,7.0,53,46,6.61,118.89,20805.96,21.23,26.06,980.03,86.79,25.8
2021-11-20,November,Q4,2021,West,Government,Online,Product_A,Rep_13,76327.8,28941.97,10010.05,5961.28,35314.55,2061.23,1962.85,24.99,759,152.89,2277,339,82,2534,48,8458,4.44,11,68,7.0,194,151,3.6,189.13,7338.72,29.53,37.92,248.52,77.84,33.52
2021-11-21,November,Q4,2021,North,Enterprise,Direct,Product_B,Rep_16,60915.86,17223.26,6856.96,4730.15,33978.04,2857.6,2432.05,12.39,159,171.62,2622,316,173,2765,59,19539,7.33,6,75,9.1,104,104,6.6,151.18,10125.58,21.7,28.27,466.62,100.0,23.23
2021-11-22,November,Q4,2021,North,Retail,Direct,Product_A,Rep_2,59955.08,18501.85,5048.82,4014.2,34676.49,1727.92,2891.36,19.29,377,355.48,2532,412,82,2862,25,4479,1.63,10,77,8.7,192,168,3.24,266.46,8887.0,12.25,30.86,725.47,87.5,23.68
2021-11-23,November,Q4,2021,North,SMB,Social,Product_E,Rep_19,71896.66,26252.88,8581.64,6548.01,34996.67,2065.47,543.69,0.05,454,416.86,2287,311,90,2508,38,15887,2.29,10,46,9.8,130,118,3.94,205.92,15840.68,27.59,36.51,574.15,90.77,31.44
2021-11-24,November,Q4,2021,West,Enterprise,Social,Product_D,Rep_2,70144.5,15152.25,10313.61,5652.99,40823.3,3855.34,64.07,22.22,294,556.39,2299,459,110,2648,30,1051,8.43,8,74,8.1,122,110,4.78,46.92,16691.7,22.47,21.6,742.84,90.16,30.51
2021-11-25,November,Q4,2021,South,Retail,Social,Product_D,Rep_12,69386.87,27912.84,6402.41,4252.78,32990.93,2080.69,3014.73,6.75,212,212.46,2413,357,185,2585,42,3159,3.46,13,38,7.5,58,55,7.67,335.97,8923.32,17.93,40.23,497.68,94.83,28.76
2021-11-26,November,Q4,2021,North,SMB,Social,Product_D,Rep_12,69488.07,17257.65,8915.34,5389.85,41193.62,2121.46,678.46,16.7,609,526.17,2488,370,189,2669,57,5390,8.33,5,42,5.9,123,86,7.6,93.57,29991.69,24.1,24.84,1244.47,69.92,27.93
2021-11-27,November,Q4,2021,Central,SMB,Referral,Product_E,Rep_8,66365.19,31062.26,6242.67,3934.77,27731.22,1329.04,140.96,20.16,448,237.41,2158,338,70,2426,20,17080,2.78,5,66,9.8,137,105,3.24,397.58,4748.2,18.47,46.81,257.08,76.64,30.75
2021-11-28,November,Q4,2021,South,Startup,Partner,Product_C,Rep_12,62020.23,18002.08,7287.87,4376.77,33329.91,3400.37,496.46,4.1,632,328.51,2147,412,89,2470,49,3112,4.03,8,70,7.9,141,127,4.15,147.01,16096.99,17.69,29.03,909.95,90.07,28.89
2021-11-29,November,Q4,2021,Central,Government,Social,Product_B,Rep_11,66965.61,24292.84,5810.43,3490.84,33399.96,3462.38,1286.12,11.06,448,294.83,2267,408,66,2609,28,13752,6.77,1,47,8.5,166,161,2.91,318.09,8255.24,14.24,36.28,579.72,96.99,29.54
2021-11-30,November,Q4,2021,Central,Startup,Online,Product_E,Rep_2,63280.86,23151.38,7057.46,4677.44,30218.49,2853.53,693.77,12.35,542,320.68,2392,347,121,2618,30,15593,6.1,6,76,7.2,102,92,5.06,228.04,9620.4,20.34,36.59,472.98,90.2,26.46
2021-12-01,December,Q4,2021,East,Enterprise,Direct,Product_B,Rep_1,71622.35,20807.41,9520.86,5308.73,37712.2,3581.88,1093.15,7.8,695,213.88,2387,410,114,2683,55,16339,5.57,10,77,7.9,40,33,4.78,118.55,11763.4,23.22,29.05,506.61,82.5,30.01
2021-12-02,December,Q4,2021,North,Startup,Social,Product_C,Rep_4,66091.54,21731.99,6895.33,4559.32,35740.42,1723.8,3222.93,12.04,288,374.55,2448,388,181,2655,15,2354,5.21,13,34,9.6,152,123,7.39,215.17,5618.25,17.77,32.88,316.16,80.92,27.0
2021-12-03,December,Q4,2021,East,Enterprise,Online,Product_E,Rep_9,62779.42,27262.0,7944.35,4637.03,25166.55,2406.52,2211.11,7.94,514,526.8,2225,332,169,2388,59,6620,7.4,9,35,6.2,85,78,7.6,243.16,31081.2,23.93,43.43,1298.84,91.76,28.22
2021-12-04,December,Q4,2021,Central,Startup,Referral,Product_A,Rep_7,65380.06,25947.99,8870.86,5204.49,28335.1,2226.11,2328.16,9.02,629,327.88,2118,253,91,2280,22,4754,3.14,12,66,6.8,89,82,4.3,192.51,7213.36,35.06,39.69,205.74,92.13,30.87
2021-12-05,December,Q4,2021,South,Enterprise,Online,Product_C,Rep_10,69131.72,19960.9,10017.36,7228.77,37511.51,1641.95,327.29,16.73,81,382.84,2439,357,121,2675,33,17593,4.6,6,82,6.2,87,77,4.96,99.26,12633.72,28.06,28.87,450.24,88.51,28.34
2021-12-06,December,Q4,2021,Central,Startup,Online,Product_D,Rep_20,64328.52,21283.27,6202.87,3156.5,34304.93,2537.45,2354.74,15.81,172,522.58,2275,283,168,2390,15,17167,2.59,7,31,8.9,67,53,7.38,243.12,7838.7,21.92,33.09,357.6,79.1,28.28
2021-12-07,December,Q4,2021,West,Retail,Referral,Product_E,Rep_14,63116.13,15274.66,6813.52,4185.43,37441.09,3586.86,2333.23,5.81,583,454.01,2160,414,148,2426,28,1237,5.67,4,62,5.8,71,69,6.85,124.18,12712.28,16.46,24.2,772.31,97.18,29.22
2021-12-08,December,Q4,2021,East,SMB,Referral,Product_C,Rep_1,68525.74,22991.82,6213.17,3866.21,37840.43,1480.32,2260.48,22.44,716,382.5,2380,318,48,2650,19,9527,3.25,12,48,5.9,162,140,2.02,270.05,7267.5,19.54,33.55,371.93,86.42,28.79
2021-12-09,December,Q4,2021,South,Startup,Direct,Product_C,Rep_5,68612.22,15692.52,10255.73,6620.41,40491.81,2172.16,783.68,21.57,159,273.28,2449,478,96,2831,57,9075,3.84,10,68,6.8,7,7,3.92,53.01,15576.96,21.46,22.87,725.86,100.0,28.02
2021-12-10,December,Q4,2021,Central,SMB,Social,Product_E,Rep_13,64932.75,18590.26,9408.11,6592.29,35096.68,1837.7,1373.45,12.73,320,560.77,2361,362,107,2616,45,18960,4.8,1,22,7.7,181,138,4.53,97.6,25234.65,25.99,28.63,970.94,76.24,27.5
2021-12-11,December,Q4,2021,Central,Retail,Online,Product_D,Rep_6,65192.36,25624.95,7679.46,4691.43,29963.09,1924.86,2758.54,10.83,429,417.67,2332,380,79,2633,22,9691,1.69,9,79,7.2,46,37,3.39,233.68,9188.74,20.21,39.31,454.66,80.43,27.96
2021-12-12,December,Q4,2021,North,Government,Partner,Product_D,Rep_17,68787.88,26390.28,9557.55,5389.9,28964.72,3875.33,2305.09,9.42,349,270.12,2365,365,76,2654,42,10756,2.14,12,45,5.7,28,27,3.21,176.12,11345.04,26.19,38.36,433.18,96.43,29.09
2021-12-13,December,Q4,2021,East,SMB,Partner,Product_C,Rep_15,60467.29,17441.51,7042.45,5390.73,33641.87,2341.46,2215.43,17.68,676,276.69,2348,265,52,2561,22,4540,6.3,6,66,9.6,48,34,2.21,147.66,6087.18,26.58,28.84,229.01,70.83,25.75
2021-12-14,December,Q4,2021,South,Enterprise,Direct,Product_B,Rep_7,60750.47,18763.82,7511.86,5966.76,32126.66,2348.13,1784.16,16.79,781,509.85,2255,310,132,2433,49,10327,4.5,3,61,9.6,133,114,5.85,149.79,24982.65,24.23,30.89,1031.06,85.71,26.94
2021-12-15,December,Q4,2021,West,Enterprise,Partner,Product_C,Rep_8,64275.65,29161.93,5543.05,2804.81,26329.7,3240.97,1444.87,4.9,791,173.3,2322,255,83,2494,32,11540,7.55,4,50,6.7,119,100,3.57,426.1,5545.6,21.74,45.37,255.09,84.03,27.68
2021-12-16,December,Q4,2021,South,Startup,Direct,Product_E,Rep_2,66880.71,24675.05,8886.37,5900.02,31568.37,1750.92,2538.3,16.79,298,608.87,2450,398,57,2791,57,8257,6.36,10,41,8.6,186,172,2.33,177.67,34705.59,22.33,36.89,1554.21,92.47,27.3
2021-12-17,December,Q4,2021,North,Enterprise,Social,Product_E,Rep_18,69582.57,19497.69,6188.67,3728.74,41148.35,2747.86,236.32,6.31,570,200.87,2434,352,82,2704,41,17533,1.56,12,36,8.0,184,144,3.37,215.05,8235.67,17.58,28.02,468.47,78.26,28.59
2021-12-18,December,Q4,2021,South,Government,Direct,Product_E,Rep_7,75484.89,24524.72,10403.68,6066.35,37748.5,2807.99,2540.67,0.46,83,501.71,2422,431,165,2688,21,12720,5.82,6,39,6.5,40,31,6.81,135.73,10535.91,24.14,32.49,436.45,77.5,31.17
2021-12-19,December,Q4,2021,West,Retail,Referral,Product_D,Rep_20,72476.49,24267.73,9765.62,5866.32,35263.13,3180.01,3613.69,17.48,277,324.56,2310,282,164,2428,37,2624,2.16,6,27,6.6,42,41,7.1,148.5,12008.72,34.63,33.48,346.77,97.62,31.38
2021-12-20,December,Q4,2021,Central,SMB,Referral,Product_A,Rep_16,67468.58,21513.41,8744.75,6048.42,33163.5,4046.92,2631.92,16.12,634,350.45,2395,279,117,2557,38,8661,6.97,12,68,7.6,176,153,4.89,146.02,13317.1,31.34,31.89,424.92,86.93,28.17
2021-12-21,December,Q4,2021,West,Enterprise,Referral,Product_E,Rep_19,68253.27,29001.79,5633.03,3138.81,30152.69,3465.76,991.6,10.27,448,547.67,2200,309,99,2410,19,19958,8.44,9,57,7.3,86,63,4.5,414.85,10405.73,18.23,42.49,570.8,73.26,31.02
2021-12-22,December,Q4,2021,East,Enterprise,Referral,Product_E,Rep_9,63415.78,24676.67,6418.88,4967.3,30042.68,2277.55,880.91,13.14,773,316.95,2439,470,192,2717,50,8529,5.22,4,72,6.8,179,136,7.87,284.44,15847.5,13.66,38.91,1160.14,75.98,26.0
2021-12-23,December,Q4,2021,West,Retail,Referral,Product_B,Rep_12,68415.94,25622.96,6733.35,4308.23,32426.6,3633.03,2282.42,23.68,633,392.4,2568,439,82,2925,19,14654,6.28,5,47,9.0,33,33,3.19,280.54,7455.6,15.34,37.45,486.02,100.0,26.64
2021-12-24,December,Q4,2021,North,SMB,Referral,Product_B,Rep_14,67145.3,30718.37,7064.33,4222.16,27561.2,1801.4,3007.62,14.88,619,180.83,2282,324,75,2531,19,3108,3.16,5,48,7.6,183,139,3.29,334.84,3435.77,21.8,45.75,157.6,75.96,29.42
2021-12-25,December,Q4,2021,East,Government,Referral,Product_C,Rep_7,70282.26,23835.03,6053.76,4417.18,38902.18,1491.29,2030.98,16.45,269,146.29,2375,360,89,2646,45,4947,4.56,3,30,8.3,45,40,3.75,293.72,6583.05,16.82,33.91,391.38,88.89,29.59
2021-12-26,December,Q4,2021,West,Government,Referral,Product_C,Rep_2,64612.59,22157.86,9406.76,4749.51,31227.32,1820.65,1703.84,1.6,420,276.93,2470,268,75,2663,27,8899,7.49,2,66,6.3,196,162,3.04,135.55,7477.11,35.1,34.29,213.02,82.65,26.16
2021-12-27,December,Q4,2021,Central,Government,Referral,Product_C,Rep_17,71425.56,20226.39,8482.94,5340.48,40315.16,2401.07,572.78,4.15,577,441.65,2567,509,110,2966,52,14372,2.67,8,64,7.8,92,89,4.29,138.44,22965.8,16.67,28.32,1377.67,96.74,27.82
2021-12-28,December,Q4,2021,East,Startup,Social,Product_E,Rep_11,76572.6,22062.14,7763.44,4709.23,43651.71,3095.31,2739.22,7.52,124,216.48,2401,400,179,2622,24,5914,3.36,10,37,6.9,52,48,7.46,184.18,5195.52,19.41,28.81,267.67,92.31,31.89
2021-12-29,December,Q4,2021,Central,Government,Referral,Product_B,Rep_18,68445.19,27734.49,7377.62,4437.37,30280.07,3053.01,2403.45,13.48,667,207.94,2380,306,135,2551,34,7667,4.62,9,69,7.8,118,104,5.67,275.93,7069.96,24.11,40.52,293.24,88.14,28.76
2021-12-30,December,Q4,2021,South,Retail,Direct,Product_C,Rep_12,71077.63,21380.21,7911.24,4755.62,37775.68,4010.5,3436.43,19.41,185,317.77,2257,358,101,2514,23,3263,6.49,10,68,8.9,26,18,4.47,170.25,7308.71,22.1,30.08,330.71,69.23,31.49
2021-12-31,December,Q4,2021,West,Enterprise,Social,Product_B,Rep_3,72599.87,24909.59,8860.2,4513.22,35897.47,2932.61,1089.7,8.03,123,468.64,2468,274,188,2554,38,4815,4.13,11,41,8.8,103,99,7.62,181.14,17808.32,32.34,34.31,550.66,96.12,29.42
2022-01-01,January,Q1,2022,North,Government,Partner,Product_E,Rep_14,67223.13,18003.7,7804.44,4258.38,38722.63,2692.36,2542.53,8.91,303,469.79,2666,524,61,3129,33,1577,7.99,13,64,7.0,21,18,2.29,130.69,15503.07,14.89,26.78,1041.17,85.71,25.21
2022-01-02,January,Q1,2022,Central,SMB,Online,Product_E,Rep_15,70429.77,27501.75,10167.06,5516.3,31210.82,1550.14,1528.56,6.4,67,221.53,2493,293,81,2705,43,16029,2.16,9,80,8.5,90,88,3.25,170.5,9525.79,34.7,39.05,274.52,97.78,28.25
2022-01-03,January,Q1,2022,South,Startup,Social,Product_C,Rep_19,69452.35,22797.98,7972.26,6350.57,37196.08,1486.03,1939.36,6.37,92,171.74,2467,407,133,2741,38,17806,4.1,14,40,9.5,137,116,5.39,185.97,6526.12,19.59,32.83,333.14,84.67,28.15
2022-01-04,January,Q1,2022,West,Enterprise,Referral,Product_E,Rep_10,69957.85,20074.55,10455.27,5297.16,36486.55,2941.48,2855.87,23.72,99,570.98,2506,312,143,2675,13,3763,6.46,5,80,8.2,65,59,5.71,92.0,7422.74,33.51,28.7,221.51,90.77,27.92
2022-01-05,January,Q1,2022,South,Retail,Social,Product_E,Rep_9,65684.5,23896.86,9169.54,5044.37,30153.15,2464.95,729.08,15.89,564,266.03,2476,425,55,2846,56,18613,3.08,11,55,6.1,93,67,2.22,160.61,14897.68,21.58,36.38,690.35,72.04,26.53
2022-01-06,January,Q1,2022,East,SMB,Online,Product_B,Rep_10,69752.18,29610.98,6598.26,5227.49,29806.51,3736.43,1195.79,3.9,793,535.04,2400,426,106,2720,44,16645,6.09,9,43,8.4,138,127,4.42,348.77,23541.76,15.49,42.45,1519.8,92.03,29.06
2022-01-07,January,Q1,2022,South,Startup,Online,Product_A,Rep_20,72199.7,21522.97,10479.18,7214.67,38289.52,1908.03,2791.63,18.06,780,535.59,2568,430,151,2847,37,9945,2.65,4,51,6.0,185,148,5.88,105.39,19816.83,24.37,29.81,813.16,80.0,28.12
2022-01-08,January,Q1,2022,North,Retail,Referral,Product_D,Rep_4,77045.51,26437.08,6791.23,4313.79,42199.33,1617.87,2197.56,18.05,620,503.97,2512,406,155,2763,39,18071,1.89,2,78,9.3,85,68,6.17,289.28,19654.83,16.73,34.31,1174.83,80.0,30.67
2022-01-09,January,Q1,2022,Central,Enterprise,Referral,Product_C,Rep_19,74666.22,27006.13,10245.81,5365.0,34579.83,2834.45,345.04,16.66,625,222.1,2495,472,145,2822,30,18106,2.35,3,24,7.7,99,73,5.81,163.58,6663.0,21.71,36.17,306.91,73.74,29.93
2022-01-10,January,Q1,2022,North,SMB,Direct,Product_A,Rep_10,80715.86,27030.99,8607.83,6033.21,42695.99,2381.05,1736.14,3.37,631,500.46,2400,259,94,2565,54,14854,8.01,1,35,7.2,149,111,3.92,214.03,27024.84,33.23,33.49,813.27,74.5,33.63
2022-01-11,January,Q1,2022,Central,Retail,Online,Product_C,Rep_17,66193.29,23666.16,9363.58,5068.89,31708.32,1455.23,1941.56,10.2,352,494.67,2632,350,67,2915,16,18130,5.36,5,30,5.7,63,48,2.55,152.75,7914.72,26.75,35.75,295.88,76.19,25.15
2022-01-12,January,Q1,2022,West,Startup,Referral,Product_A,Rep_12,74471.71,19929.43,10482.93,7352.26,40411.43,3647.92,3386.67,2.67,191,394.86,2572,321,117,2776,44,3712,7.07,1,54,7.1,171,137,4.55,90.11,17373.84,32.66,26.76,531.96,80.12,28.95
2022-01-13,January,Q1,2022,Central,Enterprise,Online,Product_E,Rep_1,71106.9,28391.45,9700.03,7699.43,31275.88,1739.54,670.14,20.42,251,305.28,2454,488,68,2874,31,18091,3.83,12,61,9.4,58,56,2.77,192.69,9463.68,19.88,39.93,476.04,96.55,28.98
2022-01-14,January,Q1,2022,West,Enterprise,Direct,Product_C,Rep_11,81219.28,19681.22,10989.14,7248.35,46948.24,3600.68,3272.95,16.38,256,258.34,2614,363,201,2776,41,16857,5.65,11,29,5.6,130,105,7.69,79.1,10591.94,30.27,24.23,349.92,80.77,31.07
2022-01-15,January,Q1,2022,North,Startup,Partner,Product_A,Rep_13,66308.86,27183.23,6718.91,3790.98,30335.1,2071.62,433.08,12.68,464,206.48,2468,428,120,2776,56,9626,4.96,1,27,7.5,180,165,4.86,304.58,11562.88,15.7,40.99,736.49,91.67,26.87
2022-01-16,January,Q1,2022,South,Government,Online,Product_D,Rep_1,66231.82,27409.28,5673.71,3901.16,31364.56,1784.27,802.19,8.58,270,392.53,2443,412,95,2760,19,14068,8.12,14,45,9.5,169,122,3.89,383.09,7458.07,13.77,41.38,541.62,72.19,27.11
2022-01-17,January,Q1,2022,Central,Retail,Direct,Product_E,Rep_1,67513.55,30042.37,7305.55,4776.95,27789.82,2375.81,821.45,4.61,411,403.88,2450,297,162,2585,49,17867,6.73,11,22,7.2,52,46,6.61,311.23,19790.12,24.6,44.5,804.48,88.46,27.56
2022-01-18,January,Q1,2022,North,Retail,Direct,Product_C,Rep_16,59971.11,25997.05,5526.14,3646.93,25325.95,3121.97,2631.17,2.66,130,322.31,2352,291,117,2526,28,15719,6.61,11,78,7.3,72,61,4.97,370.44,9024.68,18.99,43.35,475.23,84.72,25.5
2022-01-19,January,Q1,2022,North,Government,Direct,Product_C,Rep_7,68041.9,22623.75,8753.36,5632.19,34236.8,2427.99,677.08,24.23,612,359.58,2581,331,100,2812,55,2533,1.82,13,22,8.0,111,110,3.87,158.46,19776.9,26.45,33.25,747.71,99.1,26.36
2022-01-20,January,Q1,2022,North,Startup,Social,Product_A,Rep_10,66955.09,26261.37,6978.53,4899.78,30365.37,3349.82,2634.55,4.99,334,331.11,2354,332,162,2524,12,17553,5.35,7,57,7.5,82,78,6.88,276.32,3973.32,21.02,39.22,189.03,95.12,28.44
2022-01-21,January,Q1,2022,East,Enterprise,Referral,Product_C,Rep_16,71582.8,18582.31,10615.21,7129.0,40594.32,1790.96,1652.87,1.5,418,434.8,2419,299,174,2544,14,18404,4.77,2,21,6.2,81,68,7.19,75.05,6087.2,35.5,25.96,171.47,83.95,29.59
2022-01-22,January,Q1,2022,East,Retail,Online,Product_E,Rep_1,72619.69,30593.4,9067.88,7218.93,29261.28,3697.13,3627.68,24.04,541,547.17,2338,238,141,2435,57,8093,7.99,8,36,5.6,31,29,6.03,237.38,31188.69,38.1,42.13,818.6,93.55,31.06
2022-01-23,January,Q1,2022,West,Retail,Social,Product_B,Rep_9,80371.85,28703.21,11057.05,8268.01,38242.44,2369.15,3371.97,13.72,395,230.63,2541,478,58,2961,37,14156,3.3,6,55,8.1,92,70,2.28,159.59,8533.31,23.13,35.71,368.93,76.09,31.63
2022-01-24,January,Q1,2022,East,Enterprise,Online,Product_A,Rep_6,75823.19,30037.99,6769.25,3922.17,35445.0,3570.95,2804.33,19.92,253,317.27,2539,499,137,2901,42,18231,3.39,4,21,9.5,159,138,5.4,343.74,13325.34,13.57,39.62,981.97,86.79,29.86
2022-01-25,January,Q1,2022,West,SMB,Social,Product_D,Rep_15,68266.63,28205.19,9580.61,6876.26,27570.54,2910.29,2972.08,1.09,74,204.98,2525,339,166,2698,19,14785,4.38,9,53,6.0,76,55,6.57,194.4,3894.62,28.26,41.32,137.81,72.37,27.04
2022-01-26,January,Q1,2022,Central,SMB,Referral,Product_C,Rep_4,66739.16,24918.23,9650.02,5445.41,28355.71,3815.2,2115.73,14.17,602,426.44,2457,329,69,2717,54,16591,3.2,10,46,6.4,195,157,2.81,158.22,23027.76,29.33,37.34,785.13,80.51,27.16
